time (s),pressure,long,lat,g_x (dps),g_y (dps),g_z (dps),m_x (mT),m_y (mT),m_z (mT),temp (C),a_x (mg),a_y (mg),a_z (mg)
278.0727, 99909,  *********** ,  ********** ,  -0.012157, -0.050386, 0.015859, 2.848840, 31.797599, -6.199038, 28.508911, 0.437990, -0.887029, -10.020242
278.2962, 99913,  *********** ,  ********** ,  -0.015752, -0.051452, 0.015460, 4.451313, 31.618961, -4.993670, 28.496929, 0.496028, -0.729004, -9.910103
278.4239, 99912,  *********** ,  ********** ,  -0.014021, -0.052517, 0.016924, 3.739103, 30.547132, -6.026843, 28.502920, 0.452500, -0.772101, -9.977145
278.5471, 99913,  *********** ,  ********** ,  -0.014287, -0.048789, 0.015326, 1.958578, 31.976238, -6.715625, 28.499925, 0.486355, -0.791256, -9.900526
278.6703, 99914,  *********** ,  ********** ,  -0.013888, -0.055979, 0.015060, 4.095208, 31.618961, -6.715625, 28.490940, 0.467009, -0.815199, -10.039397
278.7924, 99910,  *********** ,  ********** ,  -0.014420, -0.051851, 0.015992, 4.095208, 31.618961, -6.715625, 28.493934, 0.481519, -0.772101, -9.914892
278.9140, 99912,  *********** ,  ********** ,  -0.015086, -0.052118, 0.015060, 3.382997, 30.904409, -6.026843, 28.499925, 0.496028, -0.867874, -9.886160
279.0358, 99910,  *********** ,  ********** ,  -0.007496, -0.058909, 0.013595, 3.204945, 32.154876, -6.199038, 28.508911, 0.578249, -0.843931, -9.934046
279.1577, 99912,  *********** ,  ********** ,  -0.015885, -0.048123, 0.015460, 2.848840, 31.797599, -7.232212, 28.508911, 0.447663, -0.733792, -9.833485
279.3418, 99910,  *********** ,  ********** ,  -0.014154, -0.054781, 0.015593, 4.273260, 31.440324, -5.510256, 28.490940, 0.471846, -0.858297, -9.943624
279.4653, 99910,  *********** ,  ********** ,  -0.015219, -0.053050, 0.016392, 3.382997, 30.904409, -6.371234, 28.493934, 0.486355, -0.805622, -10.001088
279.5871, 99913,  *********** ,  ********** ,  -0.015219, -0.050520, 0.016525, 2.848840, 30.725770, -5.165865, 28.493934, 0.462173, -0.810411, -9.986721
279.7089, 99914,  *********** ,  ********** ,  -0.014687, -0.053316, 0.015326, 2.136630, 31.440324, -6.543429, 28.493934, 0.505701, -0.824777, -9.977145
279.8321, 99913,  *********** ,  ********** ,  -0.014687, -0.051718, 0.015060, 3.026892, 32.333515, -5.682452, 28.493934, 0.467009, -0.834354, -9.991510
279.9540, 99912,  *********** ,  ********** ,  -0.014154, -0.054381, 0.015593, 3.204945, 31.797599, -5.854647, 28.496929, 0.476682, -0.810411, -9.967567
280.0758, 99912,  *********** ,  ********** ,  -0.015219, -0.050653, 0.014527, 3.204945, 31.797599, -5.854647, 28.487945, 0.491192, -0.805622, -9.967567
280.3008, 99912,  *********** ,  ********** ,  -0.014021, -0.052251, 0.014527, 3.382997, 31.976238, -6.371234, 28.496929, 0.462173, -0.800833, -9.967567
280.4285, 99909,  *********** ,  ********** ,  -0.012556, -0.057843, 0.016392, 3.382997, 32.333515, -4.304888, 28.496929, 0.457336, -0.819988, -10.005876
280.5528, 99908,  *********** ,  ********** ,  -0.018149, -0.040533, 0.014794, 2.136630, 31.440324, -6.543429, 28.484949, 0.525047, -0.863086, -9.977145
280.6747, 99915,  *********** ,  ********** ,  -0.009493, -0.063037, 0.016259, 3.026892, 31.618961, -5.682452, 28.493934, 0.467009, -0.815199, -9.972355
280.7966, 99909,  *********** ,  ********** ,  -0.017350, -0.042530, 0.015193, 2.492735, 31.797599, -7.232212, 28.484949, 0.481519, -0.815199, -9.986721
280.9184, 99914,  *********** ,  ********** ,  -0.011358, -0.059708, 0.015992, 2.670788, 31.618961, -5.682452, 28.487945, 0.525047, -0.805622, -9.867006
281.0418, 99910,  *********** ,  ********** ,  -0.018415, -0.042663, 0.013995, 2.492735, 31.440324, -6.199038, 28.487945, 0.486355, -0.848720, -10.015454
281.1635, 99911,  *********** ,  ********** ,  -0.011224, -0.055979, 0.014794, 2.848840, 31.083047, -4.821474, 28.493934, 0.491192, -0.829565, -9.957989
281.3700, 99912,  *********** ,  ********** ,  -0.014953, -0.050919, 0.014394, 2.136630, 32.869430, -5.854647, 28.493934, 0.457336, -0.839142, -9.962779
281.4935, 99910,  *********** ,  ********** ,  -0.012023, -0.058909, 0.016125, 3.204945, 31.797599, -6.887820, 28.472969, 0.462173, -0.824777, -10.001088
281.6153, 99911,  *********** ,  ********** ,  -0.017483, -0.045460, 0.014394, 2.848840, 34.298534, -6.887820, 28.484949, 0.496028, -0.786467, -9.962779
281.7372, 99911,  *********** ,  ********** ,  -0.012822, -0.058110, 0.015859, 2.848840, 34.298534, -6.887820, 28.484949, 0.462173, -0.815199, -9.986721
281.8603, 99912,  *********** ,  ********** ,  -0.016285, -0.048655, 0.015593, 2.848840, 34.298534, -6.887820, 28.487945, 0.500865, -0.810411, -9.972355
281.9823, 99910,  *********** ,  ********** ,  -0.012157, -0.058642, 0.015726, 4.273260, 31.440324, -6.543429, 28.472969, 0.457336, -0.800833, -9.986721
282.1041, 99913,  *********** ,  ********** ,  -0.017483, -0.047324, 0.015593, 4.273260, 31.440324, -6.543429, 28.487945, 0.491192, -0.810411, -9.948412
282.3720, 99911,  *********** ,  ********** ,  -0.012822, -0.057577, 0.015060, 1.780525, 30.725770, -6.199038, 28.490940, 0.476682, -0.819988, -9.957989
282.4980, 99910,  *********** ,  ********** ,  -0.013488, -0.055047, 0.015460, 3.561050, 32.869430, -6.543429, 28.484949, 0.491192, -0.805622, -9.967567
282.6211, 99913,  *********** ,  ********** ,  -0.015752, -0.049987, 0.015193, 2.848840, 30.368494, -7.576602, 28.487945, 0.486355, -0.800833, -9.957989
282.7442, 99913,  *********** ,  ********** ,  -0.013355, -0.053582, 0.015060, 2.848840, 30.368494, -7.576602, 28.481954, 0.467009, -0.819988, -9.967567
282.8661, 99909,  *********** ,  ********** ,  -0.015219, -0.051319, 0.015859, 3.026892, 33.048069, -5.338061, 28.469974, 0.496028, -0.805622, -9.938835
282.9879, 99911,  *********** ,  ********** ,  -0.012822, -0.054781, 0.015593, 2.492735, 30.725770, -6.543429, 28.472969, 0.462173, -0.819988, -9.967567
283.1098, 99913,  *********** ,  ********** ,  -0.016418, -0.049721, 0.014128, 2.848840, 32.512153, -6.543429, 28.481954, 0.491192, -0.810411, -9.943624
283.3843, 99913,  *********** ,  ********** ,  -0.013488, -0.056246, 0.017191, 3.917155, 32.154876, -6.887820, 28.466978, 0.481519, -0.805622, -9.972355
283.5102, 99910,  *********** ,  ********** ,  -0.015086, -0.050786, 0.015326, 2.136630, 31.797599, -5.510256, 28.472969, 0.486355, -0.829565, -9.972355
283.6346, 99912,  *********** ,  ********** ,  -0.014021, -0.053050, 0.015060, 3.561050, 32.512153, -5.854647, 28.478958, 0.486355, -0.819988, -9.943624
283.7565, 99914,  *********** ,  ********** ,  -0.015086, -0.052384, 0.015060, 2.492735, 31.440324, -6.543429, 28.472969, 0.457336, -0.805622, -9.957989
283.8783, 99912,  *********** ,  ********** ,  -0.013621, -0.055047, 0.015326, 1.602473, 32.690792, -6.026843, 28.469974, 0.471846, -0.810411, -9.934046
284.0002, 99910,  *********** ,  ********** ,  -0.014687, -0.051718, 0.014661, 3.204945, 30.725770, -6.543429, 28.463983, 0.467009, -0.815199, -9.981933
284.1233, 99913,  *********** ,  ********** ,  -0.014820, -0.052517, 0.014927, 2.848840, 31.440324, -5.510256, 28.466978, 0.491192, -0.800833, -9.934046
284.4070, 99910,  *********** ,  ********** ,  -0.016151, -0.050253, 0.015193, 2.492735, 30.368494, -5.854647, 28.481954, 0.471846, -0.834354, -9.972355
284.5347, 99908,  *********** ,  ********** ,  -0.016950, -0.046525, 0.014794, 3.026892, 30.189857, -6.026843, 28.466978, 0.486355, -0.829565, -9.953201
284.6591, 99908,  *********** ,  ********** ,  -0.012290, -0.059042, 0.014927, 1.958578, 31.618961, -6.371234, 28.472969, 0.457336, -0.805622, -9.991510
284.7809, 99908,  *********** ,  ********** ,  -0.017749, -0.047057, 0.015060, 1.958578, 31.618961, -6.371234, 28.457992, 0.471846, -0.819988, -9.957989
284.9028, 99912,  *********** ,  ********** ,  -0.013621, -0.056778, 0.015726, 3.739103, 30.189857, -6.715625, 28.472969, 0.491192, -0.834354, -9.953201
285.0247, 99911,  *********** ,  ********** ,  -0.014687, -0.051185, 0.015460, 5.163523, 30.904409, -6.371234, 28.457992, 0.462173, -0.834354, -9.972355
285.1478, 99911,  *********** ,  ********** ,  -0.016950, -0.048789, 0.015593, 3.917155, 31.797599, -6.543429, 28.460987, 0.486355, -0.800833, -9.967567
285.4117, 99909,  *********** ,  ********** ,  -0.012290, -0.058642, 0.015726, 2.848840, 31.440324, -6.199038, 28.457992, 0.442826, -0.805622, -9.996299
285.5380, 99911,  *********** ,  ********** ,  -0.017616, -0.048655, 0.015593, 3.739103, 30.547132, -6.715625, 28.454998, 0.447663, -0.815199, -9.967567
285.6624, 99910,  *********** ,  ********** ,  -0.012423, -0.058776, 0.015992, 2.492735, 31.440324, -6.543429, 28.466978, 0.486355, -0.781679, -9.953201
285.7842, 99911,  *********** ,  ********** ,  -0.015352, -0.051851, 0.016392, 2.136630, 31.083047, -6.199038, 28.452003, 0.457336, -0.800833, -9.981933
285.9061, 99913,  *********** ,  ********** ,  -0.020279, -0.048789, 0.015060, 1.958578, 31.618961, -5.682452, 28.452003, 0.500865, -0.796045, -9.962779
286.0279, 99910,  *********** ,  ********** ,  -0.006298, -0.067964, 0.016924, 3.026892, 34.119895, -6.715625, 28.460987, 0.442826, -0.906184, -9.991510
286.1512, 99911,  *********** ,  ********** ,  -0.018415, -0.047590, 0.013595, 2.492735, 29.653942, -5.510256, 28.452003, 0.534721, -0.839142, -10.202211
286.4123, 99909,  *********** ,  ********** ,  -0.010292, -0.061838, 0.016125, 3.204945, 31.797599, -5.854647, 28.460987, 0.437990, -0.829565, -9.910103
286.5387, 99909,  *********** ,  ********** ,  -0.017882, -0.050386, 0.013595, 3.561050, 31.797599, -6.887820, 28.449007, 0.525047, -0.800833, -9.843062
286.6632, 99908,  *********** ,  ********** ,  -0.009893, -0.064901, 0.016791, 3.561050, 31.440324, -5.165865, 28.452003, 0.437990, -0.834354, -10.005876
286.7849, 99909,  *********** ,  ********** ,  -0.015486, -0.045326, 0.015593, 2.136630, 32.154876, -5.854647, 28.454998, 0.486355, -0.824777, -9.914892
286.9068, 99912,  *********** ,  ********** ,  -0.011224, -0.061838, 0.015726, 3.917155, 31.797599, -6.543429, 28.449007, 0.476682, -0.791256, -9.943624
287.0287, 99911,  *********** ,  ********** ,  -0.015619, -0.049321, 0.015593, 1.602473, 32.690792, -6.371234, 28.469974, 0.462173, -0.839142, -9.991510
287.1506, 99912,  *********** ,  ********** ,  -0.015086, -0.049721, 0.015193, 3.561050, 31.440324, -6.199038, 28.463983, 0.505701, -0.796045, -9.924469
287.3672, 99912,  *********** ,  ********** ,  -0.015219, -0.049588, 0.014261, 3.204945, 30.725770, -6.199038, 28.452003, 0.437990, -0.824777, -10.015454
287.4905, 99914,  *********** ,  ********** ,  -0.013621, -0.053982, 0.015326, 2.670788, 31.261686, -5.338061, 28.452003, 0.457336, -0.819988, -9.977145
287.6137, 99913,  *********** ,  ********** ,  -0.015486, -0.050919, 0.013728, 3.382997, 31.618961, -4.993670, 28.446012, 0.515374, -0.776890, -9.943624
287.7356, 99909,  *********** ,  ********** ,  -0.014820, -0.050919, 0.014794, 2.492735, 32.154876, -6.543429, 28.446012, 0.457336, -0.819988, -10.010664
287.8575, 99914,  *********** ,  ********** ,  -0.014021, -0.053183, 0.013728, 2.848840, 32.154876, -7.232212, 28.454998, 0.515374, -0.791256, -9.948412
287.9794, 99911,  *********** ,  ********** ,  -0.014021, -0.054381, 0.015460, 2.136630, 31.797599, -6.543429, 28.454998, 0.462173, -0.810411, -10.005876
288.1012, 99912,  *********** ,  ********** ,  -0.015219, -0.051452, 0.014661, 1.958578, 31.618961, -7.404407, 28.454998, 0.500865, -0.786467, -9.953201
288.3616, 99912,  *********** ,  ********** ,  -0.014154, -0.055047, 0.016125, 1.958578, 31.618961, -7.404407, 28.437026, 0.476682, -0.786467, -9.962779
288.4863, 99910,  *********** ,  ********** ,  -0.013888, -0.052783, 0.015726, 4.629365, 31.083047, -6.543429, 28.434032, 0.496028, -0.810411, -9.967567
288.6094, 99910,  *********** ,  ********** ,  -0.013888, -0.055047, 0.015326, 2.848840, 31.083047, -5.510256, 28.440021, 0.452500, -0.810411, -9.967567
288.7326, 99913,  *********** ,  ********** ,  -0.016151, -0.047990, 0.014794, 1.780525, 32.512153, -5.854647, 28.437026, 0.491192, -0.781679, -9.948412
288.8544, 99913,  *********** ,  ********** ,  -0.015619, -0.050520, 0.015593, 2.492735, 30.368494, -5.165865, 28.446012, 0.462173, -0.805622, -9.967567
288.9763, 99909,  *********** ,  ********** ,  -0.016551, -0.053183, 0.015326, 1.246367, 31.618961, -5.338061, 28.434032, 0.471846, -0.800833, -9.967567
289.0982, 99911,  *********** ,  ********** ,  -0.012956, -0.055313, 0.015992, 3.204945, 32.154876, -6.543429, 28.431035, 0.467009, -0.810411, -9.948412
289.3536, 99913,  *********** ,  ********** ,  -0.014553, -0.051718, 0.014794, 3.026892, 30.189857, -6.026843, 28.440021, 0.486355, -0.786467, -9.981933
289.4782, 99912,  *********** ,  ********** ,  -0.012822, -0.052118, 0.015726, 3.204945, 31.797599, -6.543429, 28.434032, 0.500865, -0.815199, -9.953201
289.6013, 99912,  *********** ,  ********** ,  -0.013488, -0.052917, 0.015326, 3.026892, 31.618961, -5.682452, 28.452003, 0.452500, -0.834354, -9.991510
289.7244, 99914,  *********** ,  ********** ,  -0.015352, -0.051984, 0.015193, 3.026892, 30.904409, -5.338061, 28.437026, 0.500865, -0.800833, -9.943624
289.8463, 99912,  *********** ,  ********** ,  -0.014154, -0.054648, 0.014661, 1.424420, 33.583984, -4.477083, 28.416061, 0.423480, -0.824777, -9.981933
289.9682, 99915,  *********** ,  ********** ,  -0.015752, -0.051585, 0.015593, 3.561050, 31.083047, -6.199038, 28.449007, 0.486355, -0.791256, -9.919680
290.0901, 99910,  *********** ,  ********** ,  -0.014553, -0.054248, 0.014927, 2.492735, 32.869430, -5.165865, 28.440021, 0.462173, -0.810411, -9.981933
290.3278, 99910,  *********** ,  ********** ,  -0.015352, -0.051585, 0.015460, 3.026892, 31.261686, -6.371234, 28.434032, 0.476682, -0.824777, -9.953201
290.4527, 99910,  *********** ,  ********** ,  -0.016684, -0.049721, 0.015326, 1.602473, 31.618961, -7.060016, 28.434032, 0.467009, -0.810411, -9.981933
290.5757, 99914,  *********** ,  ********** ,  -0.015352, -0.053849, 0.015593, 3.026892, 31.976238, -5.682452, 28.443016, 0.476682, -0.810411, -9.991510
290.6976, 99913,  *********** ,  ********** ,  -0.015086, -0.053183, 0.015859, 2.670788, 30.547132, -7.060016, 28.443016, 0.467009, -0.815199, -9.977145
290.8194, 99913,  *********** ,  ********** ,  -0.021211, -0.045992, 0.014661, 3.382997, 31.261686, -6.715625, 28.437026, 0.486355, -0.815199, -9.938835
290.9427, 99911,  *********** ,  ********** ,  -0.010692, -0.058776, 0.016259, 3.382997, 32.333515, -6.371234, 28.428041, 0.467009, -0.853508, -10.020242
291.0646, 99913,  *********** ,  ********** ,  -0.017083, -0.044661, 0.014394, 3.561050, 32.154876, -6.199038, 28.431035, 0.467009, -0.824777, -9.910103
291.2900, 99914,  *********** ,  ********** ,  -0.012689, -0.058509, 0.015326, 3.026892, 30.904409, -5.682452, 28.428041, 0.462173, -0.800833, -9.981933
291.4161, 99914,  *********** ,  ********** ,  -0.011757, -0.057577, 0.015726, 2.848840, 31.797599, -6.199038, 28.419055, 0.471846, -0.805622, -9.948412
291.5392, 99913,  *********** ,  ********** ,  -0.016418, -0.047856, 0.015060, 2.848840, 31.797599, -6.199038, 28.428041, 0.467009, -0.786467, -9.953201
291.6611, 99914,  *********** ,  ********** ,  -0.013754, -0.054381, 0.016791, 3.739103, 31.618961, -6.371234, 28.425045, 0.467009, -0.829565, -9.967567
291.7829, 99915,  *********** ,  ********** ,  -0.016551, -0.048522, 0.014927, 3.026892, 32.690792, -6.026843, 28.425045, 0.491192, -0.786467, -9.929258
291.9062, 99915,  *********** ,  ********** ,  -0.014687, -0.053715, 0.015060, 3.382997, 31.976238, -6.026843, 28.419055, 0.428317, -0.848720, -10.010664
292.0279, 99913,  *********** ,  ********** ,  -0.016551, -0.046525, 0.015460, 3.204945, 33.226707, -6.199038, 28.431035, 0.529884, -0.805622, -9.967567
292.1499, 99912,  *********** ,  ********** ,  -0.014154, -0.053582, 0.015193, 4.095208, 31.976238, -5.682452, 28.431035, 0.452500, -0.843931, -10.001088
292.3750, 99912,  *********** ,  ********** ,  -0.013754, -0.053582, 0.014927, 4.095208, 31.976238, -6.026843, 28.431035, 0.481519, -0.800833, -9.981933
292.5001, 99910,  *********** ,  ********** ,  -0.010026, -0.062504, 0.015992, 2.492735, 31.440324, -6.887820, 28.419055, 0.476682, -0.810411, -10.010664
292.6231, 99914,  *********** ,  ********** ,  -0.015885, -0.050253, 0.014661, 3.204945, 31.797599, -5.510256, 28.428041, 0.457336, -0.800833, -9.977145
292.7449, 99913,  *********** ,  ********** ,  -0.012423, -0.060507, 0.016924, 1.602473, 33.048069, -4.993670, 28.419055, 0.462173, -0.829565, -9.967567
292.8668, 99915,  *********** ,  ********** ,  -0.015752, -0.051718, 0.014927, 4.629365, 31.797599, -5.510256, 28.416061, 0.447663, -0.796045, -9.962779
292.9899, 99913,  *********** ,  ********** ,  -0.014154, -0.055180, 0.014927, 1.424420, 32.869430, -6.543429, 28.419055, 0.467009, -0.786467, -9.938835
293.1119, 99913,  *********** ,  ********** ,  -0.015219, -0.051585, 0.015193, 3.382997, 30.904409, -5.338061, 28.419055, 0.452500, -0.815199, -9.991510
293.3956, 99914,  *********** ,  ********** ,  -0.012689, -0.056778, 0.016125, 1.068315, 32.154876, -6.199038, 28.425045, 0.462173, -0.815199, -9.948412
293.5232, 99917,  *********** ,  ********** ,  -0.012290, -0.057044, 0.015593, 2.848840, 31.083047, -6.199038, 28.413064, 0.447663, -0.810411, -9.972355
293.6476, 99911,  *********** ,  ********** ,  -0.015352, -0.050386, 0.014927, 2.848840, 31.083047, -5.510256, 28.413064, 0.467009, -0.791256, -9.977145
293.7694, 99913,  *********** ,  ********** ,  -0.016418, -0.047856, 0.015193, 3.739103, 31.976238, -6.715625, 28.416061, 0.476682, -0.815199, -9.953201
293.8913, 99913,  *********** ,  ********** ,  -0.013089, -0.056379, 0.014527, 3.382997, 31.618961, -6.715625, 28.416061, 0.467009, -0.810411, -9.986721
294.0132, 99915,  *********** ,  ********** ,  -0.016418, -0.049588, 0.015859, 4.095208, 31.261686, -6.371234, 28.419055, 0.457336, -0.752947, -9.981933
294.1351, 99914,  *********** ,  ********** ,  -0.014287, -0.053316, 0.015193, 1.602473, 31.976238, -6.371234, 28.416061, 0.515374, -0.815199, -9.981933
294.4185, 99915,  *********** ,  ********** ,  -0.013621, -0.055313, 0.015859, 2.670788, 33.048069, -7.404407, 28.416061, 0.471846, -0.839142, -10.001088
294.5464, 99913,  *********** ,  ********** ,  -0.012689, -0.059308, 0.016125, 3.026892, 31.976238, -5.338061, 28.413064, 0.462173, -0.843931, -9.953201
294.6695, 99914,  *********** ,  ********** ,  -0.014687, -0.053316, 0.016259, 2.492735, 31.083047, -6.887820, 28.410070, 0.471846, -0.805622, -9.929258
294.7916, 99909,  *********** ,  ********** ,  -0.018016, -0.049454, 0.014794, 2.136630, 31.440324, -6.887820, 28.416061, 0.491192, -0.834354, -10.020242
294.9133, 99911,  *********** ,  ********** ,  -0.012556, -0.055313, 0.015859, 2.492735, 31.440324, -6.199038, 28.410070, 0.467009, -0.872663, -9.953201
295.0364, 99915,  *********** ,  ********** ,  -0.013888, -0.047723, 0.014394, 3.917155, 32.512153, -6.199038, 28.425045, 0.476682, -0.853508, -9.938835
295.1584, 99914,  *********** ,  ********** ,  -0.018815, -0.043329, 0.014128, 2.314682, 31.976238, -6.715625, 28.419055, 0.457336, -0.815199, -10.005876
295.4287, 99913,  *********** ,  ********** ,  -0.019347, -0.042264, 0.015060, 3.382997, 31.618961, -5.682452, 28.416061, 0.515374, -0.776890, -9.953201
295.5547, 99914,  *********** ,  ********** ,  -0.010692, -0.059974, 0.015859, 3.561050, 31.797599, -5.854647, 28.416061, 0.462173, -0.819988, -9.957989
